START | Starter Checks: Glide | 229 | True_()
CDNorthEast | CD: Light Gem after northeast Wing Shield tutorial | 86 | True_()
CDNorthEast | CD: Empty locked chest a glide away during Wing Shield tutorial | 236 | LockedChestRule('Cloudy Domain')
CDNorthWest | CD: Dragon Egg from locked chest in northwest | 87 | LockedChestRule('Cloudy Domain')
CDNorthWest | CD: Light Gem after northwest platforming | 88 | True_()
CDNorthWest | CD: Firework after northwest platforming | 5011 | Has('Fire Breath')
CDSouthWest | CD: Light Gem in southwest after temporary platforms | 89 | True_()
CDEndlessPlatforms | CD: Dragon Egg below endless orbiting platforms | 90 | True_()
CDEndlessPlatforms | CD: Dragon Egg from thief after first endless orbiting platforms | 91 | Has('Charge')
CDEndlessPlatforms | CD: Dark Gem after second endless orbiting platforms | 92 | Has('Glide')
CDTallestTowerUpper | CD: Dragon Egg from Sgt. Byrd | 93 | True_()
CDTallestTowerUpper | CD: Light Gem from Sgt. Byrd | 94 | True_()
CDTallestTowerUpper | CD: Light Gem in Wall Kick building | 95 | HasAll('Double Jump', 'Wall Kick')
CDTallestTowerUpper | CD: Dark Gem before Ball Gadget | 96 | Has('Double Jump')
CDBallGadget | CD: Dragon Egg from Ball Gadget minigame | 97 | BallGadget()
CDBallGadget | CD: Light Gem from Ball Gadget minigame | 98 | BallGadget()
CDBallGadget | CD: Firework after Ball Gadget minigames | 5013 | Has('Fire Breath')
SREntry | SR: Empty locked chest at entrance | 237 | LockedChestRule('Sunken Ruins')
SRSwim1 | SR: Dragon Egg from locked chest after first swim | 99 | LockedChestRule('Sunken Ruins')
SRSwim1 | SR: Dark Gem in thermal room | 100 | Has('Double Jump')
SRSwim1 | SR: Dragon Egg atop thermal room | 101 | HasAll('Double Jump', 'Glide')
SRSwim1 | SR: Light Gem from locked chest atop thermal room | 102 | And(HasAll('Double Jump', 'Glide'), LockedChestRule('Sunken Ruins'))
SRSwim1 | SR: Firework atop thermal room | 5007 | HasAll('Double Jump', 'Glide', 'Fire Breath')
SRSwim1 | SR: Light Gem from locked chest before second swim | 103 | LockedChestRule('Sunken Ruins')
SRAfterSwim2 | SR: Light Gem behind window after acid swim | 104 | And(HasAll('Swim', 'Charge'), InvincibilityGadget())
SRDepthsEntry | SR: Dragon Egg from Sparx | 105 | True_()
SRDepthsEntry | SR: Light Gem from Sparx | 106 | True_()
SRDepthsUpper | SR: Dragon Egg above heated wall kick | 107 | Has('Double Jump')
SRDepthsUpper | SR: Firework above heated wall kick | 5008 | Has('Fire Breath')
SRDepthsLower | SR: Dragon Egg from locked chest before fish statues | 108 | LockedChestRule('Sunken Ruins')
SRDepthsLower | SR: Light Gem after fish statues | 109 | True_()
SRToxicSwim2 | SR: Light Gem inside acid swim puzzle tunnel | 110 | True_()
SRToxicSwimAbove | SR: Dark Gem atop acid swim puzzle | 111 | True_()
SRToxicSwimAbove | SR: Light Gem from locked chest atop acid swim puzzle | 112 | LockedChestRule('Sunken Ruins')
SRToxicSwimAbove | SR: Firework atop acid swim puzzle | 5009 | Has('Fire Breath')
SRToxicRise | SR: Firework in rising statue room | 5010 | HasAll('Electric Breath', 'Double Jump')
SRToxicRise | SR: Dragon Egg from locked chest in rising statue room | 114 | HasAll('Electric Breath', 'Double Jump')
SRToxicRise | SR: Dark Gem on rising statue | 113 | HasAll('Electric Breath', 'Double Jump', 'Glide', 'Pole Spin')
SRReturnToStart | SR: Light Gem from locked chest after rising statue room | 115 | LockedChestRule('Sunken Ruins')
FVRedChamber | FV: Ice Breath from Red | 136 | Has('Water Breath')
FVRedChamber | FV: Defeat Red | 4002 | Has('Water Breath')
FVElectricGate | FV: Light Gem in Peggy's area after floating platform | 116 | HasAll('Double Jump', 'Water Breath')
FVElectricGate | FV: Dragon Egg from Peggy | 117 | True_()
FVElectricGate | FV: Light Gem from Peggy | 118 | True_()
FVElectricGate | FV: Dark Gem in Peggy's area | 119 | Has('Double Jump')
FVElectricGate | FV: Dragon Egg under Peggy's area | 120 | Has('Double Jump')
FVElectricGate | FV: Empty locked chest under Peggy's area | 238 | And(Has('Double Jump'), LockedChestRule('Frostbite Village'))
FVHeadingToCamp | FV: Dark Gem in icy camp blocking Blink | 121 | True_()
FVHeadingToCamp | FV: Dragon Egg from Blink | 124 | True_()
FVHeadingToCamp | FV: Light Gem from Blink | 125 | True_()
FVHeadingToCamp | FV: Dragon Egg from thief in whirlwind cavern | 122 | Has('Charge')
FVHeadingToCamp | FV: Light Gem after whirldwind cavern | 123 | True_()
FVIcyCamp | FV: Light Gem by Hunter | 135 | Has('Double Jump')
FVIcyCampUpper | FV: Dragon Egg behind icy camp chargeable wall | 130 | Has('Charge')
FVIcyCampUpper | FV: Dark Gem in icy camp orbiting platforms room | 131 | True_()
FVIcyCampUpper | FV: Light Gem in icy camp orbiting platforms room | 132 | True_()
FVReturnFromIC | FV: Light Gem through reinforced door coming from Ice Citadel | 172 | True_()
FVEntry2 | FV: Dark Gem by eskimole village | 126 | Has('Double Jump')
FVLGDoorDJ | FV: Dragon Egg from locked chest beyond Light Gem door | 133 | LockedChestRule('Frostbite Village')
FVLGDoorGlide | FV: Light Gem at end of Light Gem door | 134 | True_()
FVEast | FV: Dark Gem by falling icicles | 127 | True_()
FVEast | FV: Dragon Egg from locked chest by falling icicles | 128 | True_()
FVEast | FV: Empty locked chest after falling icicles under bridge | 244 | LockedChestRule('Frostbite Village')
FVEast | FV: Light Gem after falling icicles above poles | 129 | Has('Pole Spin')
GGEntry | GG: Empty locked chest in Bentley Living Room | 239 | LockedChestRule('Gloomy Glacier')
GGEntry | GG: Dragon Egg from locked chest in Bentley Bedroom | 137 | LockedChestRule('Gloomy Glacier')
GGEntry | GG: Light Gem reward from Bentley | 138 | True_()
GGEntry | GG: Light Gem in Skeleton Ambush room | 139 | True_()
GGEntry | GG: Dragon Egg from locked chest after Skeleton Ambush room | 140 | LockedChestRule('Gloomy Glacier')
GGEntry | GG: Dragon Egg behind breakable wall in Swinging Axe Room | 141 | True_()
GGEntry | GG: Light Gem by Yeti behind breakable Rib Bones | 142 | True_()
GGEntry | GG: Dragon Egg under Bone Bridge with Barrels | 143 | True_()
GGEntry | GG: Light Gem behind Yeti in crumbling platform room | 144 | True_()
GGEntry | GG: Dragon Egg after spinning bones | 145 | True_()
GGEntry | GG: Dragon Egg from Sparx | 146 | True_()
GGEntry | GG: Light Gem from Sparx | 147 | True_()
GGEntry | GG: Light Gem beyond moving platform in Bone Spider room | 148 | True_()
GGEntry | GG: Light Gem behind locked door in Bone Spider room | 149 | True_()
GGEntry | GG: Light Gem before reaching Ice Citadel | 150 | True_()
ICCourtyardLower | IC: Empty locked chest in entrance | 240 | LockedChestRule('Ice Citadel')
ICCourtyardLower | IC: Light Gem from courtyard boiler | 151 | Has('Fire Breath')
ICCourtyardUpper | IC: Light Gem at very top of Courtyard | 152 | True_()
ICCourtyardUpper | IC: Firework next to waterwheel in Courtyard | 5014 | Has('Fire Breath')
ICPastWaterGate | IC: Dragon Egg from locked chest behind breakable wall after Coal Room | 153 | And(Has('Charge'), LockedChestRule('Ice Citadel'))
ICElderRoom | IC: Dark Gem above Elder Astor | 154 | True_()
ICElderRoom | IC: Wall Kick from Elder Astor | 155 | True_()
ICSuperchargeShop | IC: Light Gem from locked chest after Elder Astor | 156 | LockedChestRule('Ice Citadel')
ICSuperchargeShop | IC: Dragon Egg from Sgt. Byrd | 160 | True_()
ICSuperchargeShop | IC: Light Gem from Sgt. Byrd | 161 | True_()
ICSuperchargeShop | IC: Light Gem from Sgt. Byrd boiler | 162 | HasAll('Double Jump', 'Fire Breath')
ICSuperchargeShop | IC: Empty locked chest in tunnel after supercharge | 241 | LockedChestRule('Ice Citadel')
ICSuperchargeShop | IC: Empty locked chest before reinforced wall by Byrd | 242 | LockedChestRule('Ice Citadel')
ICUseSupercharge | IC: Dark Gem after sewer sprint | 157 | Has('Double Jump')
ICUseSupercharge | IC: Dragon Egg after Dark Gem in sewer | 158 | Has('Double Jump')
ICUseSupercharge | IC: Dragon Egg behind reinforced wall by Byrd | 159 | True_()
ICUseSupercharge | IC: Dark Gem above ice-covered stairs | 170 | Has('Double Jump')
ICDrawbridge | IC: Dragon Egg from thief after Dark Gem | 171 | HasAny('Charge', 'Fire Breath')
ICRoyal | IC: Empty locked chest by Ice Princess | 243 | LockedChestRule('Ice Citadel')
ICRoyal | IC: Dragon Egg after pole spin after Yetis | 164 | HasAll('Pole Spin', 'Glide')
ICRoyal | IC: Light Gem reward for lighting all boilers from Ice Princess | 169 | And(CanReachRegion('ICCourtyardLower'), CanReachRegion('ICPastWaterGate'), CanReachRegion('ICSuperchargeShop'), CanReachRegion('ICRoyalCannon'), Has('Fire Breath'))
ICRoyalBack | IC: Dark Gem after moving electric platform after Yetis | 165 | True_()
ICRoyalCannon | IC: Dark Gem in Cannon Area | 163 | True_()
ICRoyalCannon | IC: Dragon Egg above elevator behind cannon reinforced wall | 166 | True_()
ICRoyalCannon | IC: Light Gem behind cannon reinforced wall | 167 | Has('Glide')
ICRoyalCannon | IC: Light Gem from cannon boiler | 168 | Has('Fire Breath')
SBEntryLower | SB: Firework at ground level | 5015 | Has('Fire Breath')
SBEntryLower | SB: Empty locked chest in west cove behind hut | 245 | LockedChestRule('Stormy Beach')
SBEntryLower | SB: Empty locked chest in west cove at far end | 246 | LockedChestRule('Stormy Beach')
SBEntryLower | SB: Firework in west cove at far end | 5016 | Has('Fire Breath')
SBEntryLower | SB: Dragon Egg from thief underneath shop | 174 | Has('Charge')
SBEntryUpper | SB: Light Gem in west cove in shipwreck | 173 | True_()
SBEntryUpper | SB: Empty locked chest near Wally | 247 | LockedChestRule('Stormy Beach')
SBEntryUpper | SB: Dragon Egg from Wally | 175 | True_()
SBEntryUpper | SB: Light Gem from Wally | 176 | True_()
SBEntryUpper | SB: Empty locked chest in cave entrance | 248 | LockedChestRule('Stormy Beach')
SBEntryUpper | SB: Firework next to hut in cave | 5017 | Has('Fire Breath')
SBEntryUpper | SB: Dark Gem at entrance to Molten Mount | 177 | True_()
SBCaveUpper | SB: Empty locked chest atop cave | 249 | LockedChestRule('Stormy Beach')
MMEntryUpper | MM: Firework on log at start | 5018 | Has('Fire Breath')
MMVillage | MM: Dark Gem near rock monsters | 178 | Has('Double Jump')
MMVillage | MM: Dragon Egg reward from Teena | 179 | Has('Charge')
MMVillageImps | MM: Dragon Egg halfway to Sgt. Byrd | 180 | True_()
MMVillageImps | MM: Dragon Egg from Sgt. Byrd | 181 | True_()
MMVillageImps | MM: Light Gem from Sgt. Byrd | 182 | True_()
MMVillageImps | MM: Light Gem from locked chest next to Sgt. Byrd | 183 | LockedChestRule('Molten Mount')
MMPostVillage | MM: Light Gem in pole spin room | 184 | HasAny('Double Jump', 'Pole Spin')
MMBridgePoles | MM: Light Gem on other side of collapsed bridge | 185 | True_()
MMLumberEntry | MM: Dark Gem at intersection before lumber storage | 186 | True_()
MMNorth | MM: Light Gem from timed platform challenge | 187 | True_()
MMPostLumber | MM: Dragon Egg from locked chest behind chargeable wall after swinging axes | 188 | And(Has('Charge'), LockedChestRule('Molten Mount'))
MMPostLumber | MM: Light Gem from locked chest behind chargeable wall before falling rocks | 190 | And(Has('Charge'), LockedChestRule('Molten Mount'))
MMPostLumber | MM: Dark Gem before Magma Falls elevator | 191 | True_()
MMNorthEast | MM: Dragon Egg in northeast from thief | 189 | Has('Charge')
MMNorthEast | MM: Empty locked chest in northeast | 250 | LockedChestRule('Molten Mount')
MFtSouth | MFt: Dragon Egg from locked chest behind chargeable wall behind shop | 193 | And(Has('Charge'), LockedChestRule('Magma Falls'))
MFtSouth | MFt: Empty locked chest across from shop | 251 | Has('Double Jump')
MFtWallKickUpper | MFt: Light Gem in wall kick room | 192 | Has('Double Jump')
MFtWallKickUpper | MFt: Firework atop wall kick room | 5019 | Has('Fire Breath')
MFBallGadget | MFt: Dragon Egg 1 in Ball Gadget | 194 | True_()
MFBallGadget | MFt: Light Gem 1 in Ball Gadget | 195 | True_()
MFBallGadget | MFt: Dragon Egg 2 in Ball Gadget | 196 | True_()
MFBallGadget | MFt: Light Gem 2 in Ball Gadget | 197 | True_()
MFbEntry | MFb: Dark Gem above wall kick | 198 | And(HasAll('Double Jump', 'Wall Kick'), HasAny('Water Breath', 'Ice Breath'))
MFbBeforeImpRoom | MFb: Light Gem from locked chest before fire imp room | 199 | LockedChestRule('Magma Falls')
MFbImpRoom | MFb: Light Gem in fire imp room | 200 | And(HasAll('Double Jump', 'Glide'), HasAny('Water Breath', 'Ice Breath'))
MFbSparxShop | MFb: Dragon Egg from Sparx | 202 | True_()
MFbSparxShop | MFb: Light Gem from Sparx | 203 | True_()
MFbSparxShop | MFb: Dragon Egg from thief behind chargeable wall | 201 | Has('Charge')
DMEntry | DM: Empty locked chest near Light Gem door | 252 | LockedChestRule('Dark Mine')
DMEntry | DM: Light Gem from locked chest in second room | 206 | LockedChestRule('Dark Mine')
DMLGDoor | DM: Light Gem beyond Light Gem door in acid | 204 | And(Has('Swim'), InvincibilityGadget())
DMLGDoor | DM: Dragon Egg beyond Light Gem Door in acid | 205 | And(Has('Swim'), InvincibilityGadget())
DMAfterRocks | DM: Dragon Egg from locked chest in piston wall kick room | 207 | HasAll('Wall Kick', 'Glide')
DMAfterRocks | DM: Firework at start of piston wall kick room | 5020 | Has('Fire Breath')
DMAfterRocks | DM: Light Gem in piston wall kick room | 208 | HasAll('Wall Kick', 'Glide')
DMCaged | DM: Dark Gem in laser turret room | 209 | True_()
DMAfterCaged | DM: Dragon Egg from Blink | 210 | True_()
DMAfterCaged | DM: Light Gem from Blink | 211 | True_()
DMAfterCaged | DM: Dragon Egg below walkway after elevator | 212 | True_()
DMSeeSaw | DM: Light Gem below ice pole spin room | 213 | True_()
DMSeeSaw | DM: Firework below ice pole spin room | 5021 | Has('Fire Breath')
DMSeeSawShop | DM: Dragon Egg next to shop in seesaw room | 214 | True_()
DMGreenPoles | DM: Light Gem in green pole room | 215 | True_()
DMGreenPoles | DM: Dark Gem in green pole room | 216 | True_()
RLEntry | RL: Empty locked chest after pole spin puzzle in starting area | 253 | LockedChestRule('Red\'s Laboratory')
RLEntry | RL: Empty locked chest above 4 charge switches | 254 | And(Has('Charge'), LockedChestRule('Red\'s Laboratory'))
RLCenter | RL: Dragon Egg from thief in center room | 217 | Has('Charge')
RLMechaRed | RL: Defeat Mecha-Red | 4003 | HasAll('Double Jump', 'Fire Breath', 'Electric Breath')
RLNorthEast2 | RL: Light Gem in NE after conveyor belt | 226 | And(Has('Wall Kick'), InvincibilityGadget())
RLNorthEast3 | RL: Dark Gem in NE guarded by robo-gnorcs | 227 | Has('Double Jump')
RLNorthWest1 | RL: Dragon Egg in NW in piston room | 222 | HasAll('Double Jump', 'Glide')
RLNorthWest2 | RL: Light Gem in NW via laser parkour | 223 | Has('Double Jump')
RLNorthWest2 | RL: Light Gem in NW via pole spinning after Dark Gem | 224 | HasAll('Double Jump', 'Glide', 'Pole Spin')
RLNorthWest2 | RL: Dark Gem in NW sealed chamber | 225 | HasAll('Double Jump', 'Glide', 'Pole Spin')
